"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Congo, Dem. Rep.","COD","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0529","0.0553","0.0577","0.0601","0.0625","0.0649","0.0671111111111111","0.0693222222222222","0.0715333333333333","0.0737444444444444","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","0.0759555555555556","","",
"Congo, Rep.","COG","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.018018018018018","0.0181981981981982","0.0183783783783784","0.0185585585585586","0.0187387387387387","0.0189189189189189","0.0190990990990991","0.0192792792792793","0.0194594594594595","0.0196396396396396","0.0198198198198198","0.02","0.0201801801801802","0.0203603603603604","0.0205405405405405","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","0.0207207207207207","","",
"Colombia","COL","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.361118881118881","0.384568764568765","0.407983682983683","0.431416083916084","0.454848484848485","0.478280885780886","0.501713286713287","0.525145687645688","0.548717948717949","0.664368764568765","0.780345920745921","0.812758974358974","0.825952913752914","0.864227972027972","0.886995804195804","0.920881118881119","0.935161305361305","0.982415850815851","0.998046153846154","1.01899533799534","1.05651608391608","1.09753333333333","1.13117202797203","","",
"Comoros","COM","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","0.833333333333333","","",
"Cabo Verde","CPV","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.18333333333333","8.53420866666667","9.885084","11.2359593333333","13.6040343333333","15.9721093333333","18.3401843333333","20.708259","23.076334","25.444409","27.812484","30.180559","32.5486336666667","34.9167086666667","37.2847836666667","39.6528586666667","42.0209333333333","44.3890083333333","48.95751","68.9437366666667","57.1775066666667","59.68371","","",
"Costa Rica","CRI","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06931061946903","2.18240796460177","2.42804424778761","2.82656460176991","2.58646902654867","2.15929203539823","2.70235398230088","2.77710619469027","2.77529203539823","3.05029203539823","3.05029203539823","","",
"Caribbean small states","CSS","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.741356900037772","0.741356900037772","0.741356900037772","0.741356900037772","0.741356900037772","0.741356900037772","0.741356900037772","0.741356900037772","","","",
"Cuba","CUB","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6699895068206","13.6832788798531","13.6965682528856","13.7098576259182","13.7231469989507","13.7364363746065","13.7486764296957","13.7619658027282","13.7752551757608","13.7885445487933","13.8018339218258","13.8151232948583","12.949370409234","15.0520724029381","15.887722980063","15.789480587618","16.6111402597062","17.432799929171","18.2528856243442","18.2528856243442","18.2528856243442","18.2528856243442","18.2528856243442","18.2528856243442","18.2528856243442","18.2528856243442","18.2528856243442","18.2528856243442","","",
"Curacao","CUW","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","19.8717948717949","20.4358974358974","21","21.5641025641026","22.1282051282051","22.6923076923077","23.2820512820513","23.8717948717949","24.4615384615385","25.051282051282","25.6410256410256","26.2307692307692","26.974358974359","27.6410256410256","28.3076923076923","28.5897435897436","27.9487179487179","27.3076923076923","26.6666666666667","25.8058607692308","24.945055","24.0842491025641","23.2234432051282","22.3626373076923","21.5018315384615","20.6410256410256","19.2234432051282","21.8846153846154","21.7153846153846","21.5461538461538","21.3769230769231","21.2076923076923","21.0384615384615","20.5769230769231","23.6282051282051","25.7564102564103","28.3076923076923","32.7307692307692","26.5128205128205","27.8205128205128","29.7435897435897","27.9487179487179","27.6923076923077","26.5384615384615","25.8974358974359","29.6153846153846","30.1282051282051","28.5897435897436","","",
"Czechia","CZE","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0600760456274","21.9604562737643","20.8608365019011","19.9076045627376","18.9543726235741","18.0655513307985","17.1767300380228","16.2879087452471","15.3990874524715","14.5102661596958","14.6038022813688","14.6973384030418","14.7908745247148","14.8844106463878","14.9779467680608","15.1178707224335","14.8060836501901","14.8365019011407","14.3498098859316","13.9954372623574","12.5498098859316","12.5475285171103","12.1931558935361","12.4319391634981","12.3954372623574","12.0912547528517","11.4524714828897","10.3878326996198","10.2585551330798","10.9885931558935","","",
"Germany","DEU","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.2448598130841","46.6808292523364","46.2986345607477","45.9812364672897","45.6363421962617","44.6403324112149","44.2829372336449","42.8100334299065","42.4024335046729","41.9507275514019","41.7998551401869","41.5492327102804","40.1363401869159","38.8288934579439","37.6986401869159","37.1329663551402","30.1448598130841","36.3263981308411","37.0915514018692","30.8327102803738","34.0400018691589","31.4459261682243","23.6691588785047","29.2598990654206","27.8816869158878","22.8439252336449","25.9330878504673","25.159938317757","24.1052046728972","24.1052046728972","24.1052046728972","24.1052046728972","","",
"Djibouti","DJI","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","2.66666666666667","2.911111","3.15555566666667","3.4","3.64444433333333","3.888889","4.13333333333333","4.37777766666667","4.62222233333333","4.83333333333333","5.111111","5.35555566666667","5.6","5.811111","6.088889","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","6.33333333333333","","",
"Dominica","DMA","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.3","8.3","8.3","8.3","8.3","8.3","8.3","8.3","8.3","8.5833335","8.8666665","9.15","9.4333335","9.7166665","10","10","10","10","10","10","10","10","10","10","10","10","10","","",
"Denmark","DNK","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","12","13.6166666666667","15.2333333333333","16.85","18.4666666666667","20.0833333333333","20.0833333333333","20.0833333333333","20.0833333333333","20.0833333333333","20.0833333333333","21.75","23.4166666666667","25.0833333333333","26.75","28.4166666666667","25.3611111166667","22.30555555","19.25","20.4425272833333","21.63505455","20.7288562833333","19.8226580166667","18.91645975","18.0102614833333","17.1040632","16.1978649333333","15.2916666666667","14.4113333333333","13.531","12.6506666666667","11.7703333333333","10.89","10.75555555","10.6211111166667","10.4866666666667","9.87166666666667","9.25666666666667","11.6","10.995","13.4816666666667","14.4283333333333","12.1416666666667","16.8166666666667","16.4866666666667","13.53","14.78325","14.9299666666667","18.4302833333333","15.7599","15.78795","15.9860833333333","15.5725","","",
"Dominican Republic","DOM","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7021276595745","21.2008510638298","21.6995744680851","22.1982978723404","22.6970212765957","23.1957446808511","24.6306382978723","26.0655319148936","27.5004255319149","28.9353191489362","30.3702127659574","30.3702127659574","30.3702127659574","30.3702127659574","30.3702127659574","30.3702127659574","30.3702127659574","30.3702127659574","30.3702127659574","30.3702127659574","30.3702127659574","30.3702127659574","30.3702127659574","","",
"Algeria","DZA","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","17.7825197830533","18.6716457722059","19.5607717613586","20.4498977505112","21.3390237396639","22.2281497288166","23.1172757179692","24.0064017071219","24.8955276962746","25.7846536854272","26.6737796745799","27.5629056637326","28.4520316528852","29.3411576420379","30.2302836311905","31.1194096203432","32.8976615986485","34.6759135769539","36.4541655552592","38.2324175335645","39.4416288788121","40.5059935182715","41.5703581577309","42.6347227971904","43.6990874366498","44.7634520761092","45.8278167155686","46.8921813461368","47.9565459855962","49.0209106250556","50.085275264515","51.6330280697075","53.7352721703565","55.3058189294923","56.8763656886281","58.4469124388726","60.0174591980084","61.5880059571441","63.1585527162799","64.7290994754157","66.2996462345514","67.8701929936872","69.3518271539077","72.771998461812","76.1921697608251","79.6123410687294","82.0663287987908","87.152129456744","89.6031534631457","92.0541773806348","94.5052013870365","88.8414688361341","91.5088468035921","","",
"East Asia & Pacific (excluding high income)","EAP","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4416477936742","12.5276035917022","12.7559990123621","12.7181465863189","12.6844217396062","12.7196731168283","12.3512309575218","12.3686818359983","","","",
"Early-demographic dividend","EAR","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0953061927392","15.3021189108628","15.4473137359573","15.6969781005451","15.6699460745325","15.5104034846253","15.6110701751986","16.1490997872843","","","",
"East Asia & Pacific","EAS","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.181133490215","12.1602215144239","12.3703728392986","12.3477023212476","12.3190170656298","12.3251001679958","11.9864068063929","12.0291205717529","","","",
"Europe & Central Asia (excluding high income)","ECA","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3365141499828","31.9860772704969","32.6362890693498","33.628722812449","33.7116426511226","33.7504414103363","33.0900058350818","31.2946590860992","","","",
"Europe & Central Asia","ECS","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.95498858309174","6.85037895700595","6.8343867142491","6.94217743288199","6.92691407708052","6.89351853906157","6.80036537513192","6.64491801301048","","","",
"Ecuador","ECU","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.11715641952984","2.14199819168174","2.16683996383363","2.19168173598553","2.21652350813743","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","2.24136528028933","","",
"Egypt, Arab Rep.","EGY","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","4820","4858.333333","4896.666667","4935","4973.333333","5011.666667","5050","5088.333333","5126.666667","5165","5203.333333","5241.666667","5280","5318.333333","5356.666667","5392.5","5430.833333","5469.166667","5487.5","5667.828571","5848.157143","6028.725714","6209.294286","6389.862857","6570.431429","5703","5870.7","6038.4","6206.1","6373.8","6541.5","6709.2","6876.9","7044.6","7212.3","7380","7165","7230","7300","6070","6090","6065","7750","7750","7750","7750","7750","7750","","",
"Euro area","EMU","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2779386515805","15.8754512438104","15.1278721244341","15.1666244605801","15.0385551086483","14.8570254089176","14.6585774666316","14.6465954774102","","","",
"Eritrea","ERI","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7642857142857","16.2696428571429","17.775","19.2803571428571","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","20.7857142857143","","",
"Spain","ESP","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","32.4460431654676","33.136690647482","33.8273381294964","34.5179856115108","35.2086330935252","35.8992805755396","36.8579136690647","37.8165467625899","38.7751798561151","39.7338129496403","40.6924460431655","41.2338129496403","39.6057553956835","37.9776978417266","36.3496402877698","34.721582733813","33.0935251798561","32.7488009622302","32.4040767356115","32.0593525179856","31.7146283003597","31.369904073741","31.0251798561151","31.5062949640288","31.9874100719424","32.4685251798561","32.1996402877698","31.9307553956835","32.5092925629496","33.0878297392086","33.6663669064748","32.5598021582734","31.4532374100719","31.2715827338129","32.4820143884892","31.4847122302158","31.5377697841727","32.7032374100719","29.091726618705","29.5494604316547","28.339928057554","28.0764388489209","27.0629496402878","26.4469424460432","26.2720323741007","26.0971223021583","26.0971223021583","26.0971223021583","","",
"Estonia","EST","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6923682140047","17.3564122738002","14.0204563335956","10.684500393391","10.7467685759245","10.8090367505901","10.8713049331235","10.933573115657","10.9958412981904","11.058109472856","11.1203776553895","11.7820613690008","12.4437450826121","13.1054287962234","13.7671125098348","14.4287962234461","12.6199842643588","10.8418568056648","14.492525570417","14.7442958300551","12.8324154209284","13.7529504327301","13.5326514555468","12.7092261211644","13.7797010228167","14.0432730133753","12.6557041699449","7.91856805664831","6.7108756884343","7.86585084972463","9.48447483870968","","",
"Ethiopia","ETH","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55573770491803","5.185","5.81426229508197","6.44352459016393","6.64374813688525","6.84425484344262","7.0446199704918","7.24441877786885","7.44464232459016","7.64486587213115","7.84508941885246","8.04531296557377","8.24553651639344","8.44576005737705","8.64754098360656","8.64598360655738","8.64598360655738","8.64598360655738","8.64598360655738","8.64598360655738","8.64598360655738","","",
"European Union","EUU","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8304485385998","14.5258113323903","13.9408433506908","14.041429383033","13.8914870384018","13.6989547577203","13.5360563957902","13.6041278581538","","","",
"Fragile and conflict affected situations","FCS","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55913435545225","4.43127091402882","4.51420361034948","4.6299272003658","4.46363205784326","4.94179296862712","4.69819278211834","4.64480814029141","","","",
"Finland","FIN","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","3.08411214953271","3.13084112149533","3.17757009345794","3.22429906542056","3.27102803738318","3.31775700934579","3.34579439252336","3.37383177570093","3.4018691588785","3.42990654205608","3.45794392523364","3.51401869158878","3.57009345794392","3.62616822429907","3.68224299065421","3.73831775700935","3.42560747663551","3.11289719626168","2.80018691588785","2.48747663551402","2.17476635514019","2.22317757009346","2.27158878504673","2.32","2.36841121495327","2.41682242990654","2.35647196261682","2.2961214953271","2.23577102803738","2.17542056074766","2.74351134859813","3.3116021364486","3.87969292429907","4.44294726261682","5.00620160186916","5.5694559411215","6.13271028037383","5.73439252336449","5.33607476635514","4.93775700934579","4.53943925233645","4.1411214953271","3.74280373831776","3.34448598130841","2.94616822429907","2.54785046728972","2.14953271028037","2.14953271028037","2.61682242990654","2.80373831775701","2.80373831775701","2.80373831775701","2.80373831775701","","",
"Fiji","FJI","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.10507880910683","0.119008486865149","0.132938164623468","0.146867842381786","0.160797520140105","0.174727197898424","0.18865687915937","0.202586556917688","0.216516234676007","0.230445912434326","0.244375590192644","0.258305267950963","0.272234945709282","0.286164623467601","0.288406304728546","0.290647985989492","0.292889667250438","0.295131348511384","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","0.297373029772329","","",
"France","FRA","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","15.482","15.8739","16.2658","16.6577","17.0496","17.4415","17.7213","18.0011","18.2809","18.5607","18.8405","19.225","19.6095","18.7207","17.8319","16.9431","16.0543","15.1655","15.560166665","15.954833335","16.3495","16.26325","16.177","16.359333335","16.541666665","16.724","16.11","15.496","14.33","14.23515","14.289","15.073","14.0315","13.5785","13.6485","14.058","13.218","13.473","13.461462155","13.106043065","12.33577599","12.2138298","12.2138298","","",
"Faroe Islands","FRO","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0365853658536585","0.0394136963414634","0.0422420262195122","0.0450703567073171","0.0478986865853658","0.0507270170731707","0.0535553469512195","0.0563836774390244","0.0592120073170732","0.062040337804878","0.0648686676829268","0.0676969981707317","0.0705253286585366","0.0733536585365854","0.0756463414634146","0.0779390243902439","0.0802317073170732","0.0825243902439024","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","0.0848170731707317","","",
"United Kingdom","GBR","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","9.29655172413793","9.02344827586207","8.75034482758621","8.47724137931034","8.20413793103448","7.93103448275862","8.00275862068965","8.07448275862069","8.14620689655172","8.21793103448276","8.28965517241379","8.29931034482759","8.30896551724138","8.31862068965517","8.32827586206897","8.33793103448276","8.39226959310345","8.44660815172414","8.50094671034483","8.55528526896552","8.60962382758621","8.66396237931034","8.71830093793103","8.77263949655172","8.82697805517241","8.8813166137931","8.93565517241379","5.87103448275862","5.75655172413793","5.71103448275862","5.69931034482759","5.3","5.52896551724138","5.27655172413793","5.02413793103448","5.62758620689655","5.80620689655172","5.80620689655172","5.80620689655172","5.80620689655172","5.80620689655172","5.80620689655172","5.80620689655172","","",
"Georgia","GEO","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.43180228281438","5.16473421641149","4.8976661500086","4.63059808532599","4.3635300189231","4.09646195252021","3.82939388783761","3.56232582143471","3.29525775503183","3.25998050404266","3.22470325133322","3.18942599862377","3.15414874763461","3.11887149492517","3.12460576810597","3.13034004300705","3.13607431618785","3.08557328401858","3.0350722518493","2.98457121968003","2.93407018751075","2.88356915534148","2.8330681231722","2.78256709100292","2.73206605883365","2.36457939102013","2.22109065886805","2.70452434199209","2.84486495785309","2.76789953552383","2.22497849647342","","",
"Ghana","GHA","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","0.99009900990099","1.06512651155116","1.14015401650165","1.21518151815182","1.29020901980198","1.36523652475248","1.44026402640264","1.51529152805281","1.5903190330033","1.66534653465347","1.74037403630363","1.81540154125413","1.89042904290429","1.96545654455446","2.04048404950495","2.11551155115512","2.19053905280528","2.26556655775578","2.34059405940594","2.41562156105611","2.4906490660066","2.56567656765677","2.64070406930693","2.71573157425743","2.79075907590759","2.86578657755776","2.94081408250825","3.01584158415842","3.09086908580858","3.16589659075908","3.24092409240924","3.33044554455446","3.41996699669967","3.50948844884488","3.5990099009901","3.68853135313531","3.77805280528053","3.86757425742574","3.95709570957096","4.04661716171617","4.13613861386139","4.23556105610561","4.34158415841584","4.41460396039604","4.49158415841584","4.74744224422442","4.78085808580858","4.78085808580858","4.78085808580858","4.78085808580858","4.78085808580858","4.78085808580858","4.78085808580858","","",
"Gibraltar","GIB","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.327433628318584","0.321919673451327","0.316405718141593","0.310891763274336","0.305377807964602","0.299863853097345","0.294349897787611","0.288835942920354","0.283321987610619","0.277808032743363","0.272294077433628","0.266780122566372","0.261266167699115","0.255752212389381","0.24646017699115","0.248340707964602","0.250221238938053","0.252101769911504","0.253982300884956","0.264737916814159","0.275493533185841","0.286249149115044","0.297004765044248","0.307760381415929","0.318515997345133","0.329271613274336","0.340027229646018","0.350782845575221","0.361538461504425","0.372294077433628","0.38304969380531","0.393805309734513","0.393805309734513","0.393805309734513","0.393805309734513","0.393805309734513","","",
"Gambia, The","GMB","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","0.666666666666667","0.7995098","0.932352933333333","1.06519606666667","1.19803923333333","1.33088236666667","1.4637255","1.59656863333333","1.72941176666667","1.8622549","1.99509803333333","2.12794116666667","2.2607843","2.39362746666667","2.5264706","2.65931373333333","2.79215686666667","2.925","3.01666666666667","3.09066666666667","3.16466666666667","3.23866666666667","3.31266666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","3.38666666666667","","",
"Guinea-Bissau","GNB","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.10375","0.30175","0.49975","0.69775","0.89575","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","","",
"Equatorial Guinea","GNQ","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0384615384615385","0.0406508884615385","0.0428402384615385","0.0450295846153846","0.0472189346153846","0.0494082846153846","0.0515976346153846","0.0537869807692308","0.0559763307692308","0.0581656807692308","0.0603550307692308","0.0625443807692308","0.0647337269230769","0.0669230769230769","0.0687692307692308","0.0706153846153846","0.0724615384615385","0.0743076923076923","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","0.0761538461538462","","",
"Greece","GRC","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","7.33448275862069","7.342","7.34951724137931","7.35703448275862","7.36455172413793","7.37206896551724","7.63213793103448","7.89220689655173","8.15227586206897","8.41234482758621","8.67241379310345","8.82965517241379","8.98689655172414","9.14413793103448","9.30137931034483","9.45862068965517","10.2744827586207","11.0903448275862","11.9062068965517","12.7220689655172","13.5379310344828","13.698275862069","13.8586206896552","13.7143678155172","13.5701149431034","13.4258620689655","14.2","14.9741379310345","15.1641379310345","15.3541379310345","15.5441379310345","15.7341379310345","15.9241379310345","16.1583333327586","16.3925287362069","16.626724137931","16.6062068965517","16.5856896551724","16.7211637931035","16.8575","16.9921120689655","17.1293103448276","17.1293103448276","17.1120689655172","17.0965517241379","17.0827586206897","17.4758620689655","17.4724137931034","17.451724137931","17.4396551724138","17.451724137931","17.3913793103448","17.3224137931035","","",
"Grenada","GRD","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5.227778","5.4555555","5.6833335","5.911111","6.138889","6.3666665","6.5944445","6.822222","7.05","7.05","7.05","7.05","7.05","7.05","7.05","7.05","7.05","","",
